date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:59	252491/252491	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3da4b%22	https://new.axilthemes.com/demo/template/tropica/images/smm-process/4.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/smm-process/4.png	(from https://new.axilthemes.com/demo/template/tropica/social-media-marketing.html)
22:43:00	291197/291197	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-4717d%22	https://new.axilthemes.com/demo/template/tropica/images/e-marketing-process/3.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/e-marketing-process/3.png	(from https://new.axilthemes.com/demo/template/tropica/email-marketing.html)
22:43:00	259044/259044	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3f3e4%22	https://new.axilthemes.com/demo/template/tropica/images/e-marketing-process/1.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/e-marketing-process/1.png	(from https://new.axilthemes.com/demo/template/tropica/email-marketing.html)
22:43:00	194827/194827	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-2f90b%22	https://new.axilthemes.com/demo/template/tropica/images/e-marketing-process/4.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/e-marketing-process/4.png	(from https://new.axilthemes.com/demo/template/tropica/email-marketing.html)
22:43:00	261295/261295	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3fcaf%22	https://new.axilthemes.com/demo/template/tropica/images/e-marketing-process/2.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/e-marketing-process/2.png	(from https://new.axilthemes.com/demo/template/tropica/email-marketing.html)
22:43:00	256944/256944	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3ebb0%22	https://new.axilthemes.com/demo/template/tropica/images/e-marketing-process/5.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/e-marketing-process/5.png	(from https://new.axilthemes.com/demo/template/tropica/email-marketing.html)
22:43:01	243114/243114	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3b5aa%22	https://new.axilthemes.com/demo/template/tropica/images/web-development-process/1.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/web-development-process/1.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:01	58309/58309	---MCZ	200	added ('OK')	text/html	etag:W/%22659e4918-e3c5%22	https://new.axilthemes.com/demo/template/tropica/work-details.html	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/work-details.html	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:01	5345/5345	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-14e1%22	https://new.axilthemes.com/demo/template/tropica/images/clients/1.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/clients/1.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:01	4566/4566	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-11d6%22	https://new.axilthemes.com/demo/template/tropica/images/clients/2.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/clients/2.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:01	4240/4240	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-1090%22	https://new.axilthemes.com/demo/template/tropica/images/clients/3.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/clients/3.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:02	4354/4354	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-1102%22	https://new.axilthemes.com/demo/template/tropica/images/clients/4.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/clients/4.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:02	3687/3687	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-e67%22	https://new.axilthemes.com/demo/template/tropica/images/clients/5.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/clients/5.png	(from https://new.axilthemes.com/demo/template/tropica/web-development.html)
22:43:02	112031/112031	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1b59f%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:03	84649/84649	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-14aa9%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:03	96908/96908	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-17a8c%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:04	63954/63954	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-f9d2%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/4.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/4.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:04	110115/110115	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1ae23%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/5.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/5.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:04	96088/96088	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-17758%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/6.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/6.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-studies.html)
22:43:05	27745/27745	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-6c61%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/more-about/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/more-about/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/about-us.html)
22:43:05	14080/14080	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-3700%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/more-about/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/more-about/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/about-us.html)
22:43:05	99549/99549	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-184dd%22	https://new.axilthemes.com/demo/template/tropica/images/overview.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/overview.jpg	(from https://new.axilthemes.com/demo/template/tropica/about-us.html)
22:43:05	15596/15596	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-3cec%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/more-about/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/more-about/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/about-us.html)
22:43:06	21326/21326	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-534e%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/more-about/4.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/more-about/4.jpg	(from https://new.axilthemes.com/demo/template/tropica/about-us.html)
22:43:06	77590/77590	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-12f16%22	https://new.axilthemes.com/demo/template/tropica/images/why-us/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/why-us/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/why-us.html)
22:43:06	85434/85434	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-14dba%22	https://new.axilthemes.com/demo/template/tropica/images/why-us/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/why-us/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/why-us.html)
22:43:07	121548/121548	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1dacc%22	https://new.axilthemes.com/demo/template/tropica/images/why-us/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/why-us/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/why-us.html)
22:43:07	338/338	---M--	200	added ('OK')	text/css	etag:%22659d3f3a-152%22	https://new.axilthemes.com/demo/template/tropica/css/vendor/jquery.gridder.min.css	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/css/vendor/jquery.gridder.min.css	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:07	28007/28007	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-6d67%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:07	18185/18185	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-4709%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:08	19737/19737	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-4d19%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:08	27729/27729	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-6c51%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/4.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/4.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:08	23632/23632	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-5c50%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/5.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/5.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:09	29455/29455	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-730f%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/6.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/6.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:09	29522/29522	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-7352%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/7.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/7.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:10	23672/23672	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-5c78%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/8.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/8.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:10	26999/26999	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-6977%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/9.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/9.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:10	22542/22542	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-580e%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/10.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/10.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:11	31194/31194	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-79da%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/11.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/11.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:11	22893/22893	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-596d%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team/12.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team/12.jpg	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:11	3753/3753	---M--	200	added ('OK')	application/javascript	etag:%22659d3f3a-ea9%22	https://new.axilthemes.com/demo/template/tropica/js/vendor/jquery.gridder.min.js	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/js/vendor/jquery.gridder.min.js	(from https://new.axilthemes.com/demo/template/tropica/team.html)
22:43:12	2731/2731	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-aab%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/google.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/google.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:12	3249/3249	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-cb1%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/facebook.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/facebook.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:12	16379/16379	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3ffb%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/5.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/5.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:13	14066/14066	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-36f2%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/6.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/6.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:13	13658/13658	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-355a%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/7.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/7.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:13	17851/17851	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-45bb%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/8.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/8.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:13	2412/2412	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-96c%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/yelp.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/sources/p-review/yelp.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:14	14935/14935	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3a57%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/9.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/9.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:14	15363/15363	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3c03%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/10.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/10.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:15	15210/15210	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3b6a%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/11.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/11.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:15	15006/15006	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3a9e%22	https://new.axilthemes.com/demo/template/tropica/images/reviewers/12.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/reviewers/12.png	(from https://new.axilthemes.com/demo/template/tropica/client-reviews.html)
22:43:15	20018/20018	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-4e32%22	https://new.axilthemes.com/demo/template/tropica/images/awards/6.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/awards/6.png	(from https://new.axilthemes.com/demo/template/tropica/awards-and-recognitions.html)
22:43:15	12728/12728	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-31b8%22	https://new.axilthemes.com/demo/template/tropica/images/awards/7.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/awards/7.png	(from https://new.axilthemes.com/demo/template/tropica/awards-and-recognitions.html)
22:43:16	16174/16174	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3f2e%22	https://new.axilthemes.com/demo/template/tropica/images/awards/8.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/awards/8.png	(from https://new.axilthemes.com/demo/template/tropica/awards-and-recognitions.html)
22:43:16	3979/3979	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-f8b%22	https://new.axilthemes.com/demo/template/tropica/images/awards/9.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/awards/9.png	(from https://new.axilthemes.com/demo/template/tropica/awards-and-recognitions.html)
22:43:18	94006/94006	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-16f36%22	https://new.axilthemes.com/demo/template/tropica/images/blog/articles/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/articles/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:18	447221/447221	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-6d2f5%22	https://new.axilthemes.com/demo/template/tropica/images/about-us/team-group-photo.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/about-us/team-group-photo.png	(from https://new.axilthemes.com/demo/template/tropica/career.html)
22:43:18	76351/76351	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-12a3f%22	https://new.axilthemes.com/demo/template/tropica/images/blog/articles/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/articles/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:18	111731/111731	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1b473%22	https://new.axilthemes.com/demo/template/tropica/images/blog/articles/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/articles/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:18	117288/117288	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1ca28%22	https://new.axilthemes.com/demo/template/tropica/images/blog/articles/4.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/articles/4.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:19	3582/3582	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-dfe%22	https://new.axilthemes.com/demo/template/tropica/images/blog/media/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/media/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:19	2120/2120	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-848%22	https://new.axilthemes.com/demo/template/tropica/images/blog/media/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/media/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:19	2406/2406	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-966%22	https://new.axilthemes.com/demo/template/tropica/images/blog/media/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/media/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog.html)
22:43:19	1829/1829	---M--	200	added ('OK')	image/svg+xml	etag:%22659d3f3a-725%22	https://new.axilthemes.com/demo/template/tropica/images/icons/map-1.svg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/icons/map-1.svg	(from https://new.axilthemes.com/demo/template/tropica/contact.html)
22:43:20	1189/1189	---M--	200	added ('OK')	image/svg+xml	etag:%22659d3f3a-4a5%22	https://new.axilthemes.com/demo/template/tropica/images/icons/map-2.svg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/icons/map-2.svg	(from https://new.axilthemes.com/demo/template/tropica/contact.html)
22:43:20	1034/1034	---M--	200	added ('OK')	image/svg+xml	etag:%22659d3f3a-40a%22	https://new.axilthemes.com/demo/template/tropica/images/icons/map-3.svg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/icons/map-3.svg	(from https://new.axilthemes.com/demo/template/tropica/contact.html)
22:43:20	96971/96971	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-17acb%22	https://new.axilthemes.com/demo/template/tropica/images/under-construction.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/under-construction.png	(from https://new.axilthemes.com/demo/template/tropica/under-construction.html)
22:43:21	55264/55264	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-d7e0%22	https://new.axilthemes.com/demo/template/tropica/images/404-error.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/404-error.png	(from https://new.axilthemes.com/demo/template/tropica/404-error.html)
22:43:21	15030/15030	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-3ab6%22	https://new.axilthemes.com/demo/template/tropica/images/floating-ballon.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/floating-ballon.png	(from https://new.axilthemes.com/demo/template/tropica/404-error.html)
22:43:22	298430/298430	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-48dbe%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/details/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/details/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-study-details.html)
22:43:22	185419/185419	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-2d44b%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/details/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/details/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-study-details.html)
22:43:23	148246/148246	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-24316%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/details/4.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/details/4.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-study-details.html)
22:43:23	128973/128973	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1f7cd%22	https://new.axilthemes.com/demo/template/tropica/images/case-study/details/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/case-study/details/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/case-study-details.html)
22:43:23	4369/4369	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1111%22	https://new.axilthemes.com/demo/template/tropica/images/blog/media/author/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/blog/media/author/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/blog-details.html)
22:43:24	82762/82762	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1434a%22	https://new.axilthemes.com/demo/template/tropica/images/our-work/1.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/our-work/1.jpg	(from https://new.axilthemes.com/demo/template/tropica/work-details.html)
22:43:24	128889/128889	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-1f779%22	https://new.axilthemes.com/demo/template/tropica/images/our-work/2.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/our-work/2.jpg	(from https://new.axilthemes.com/demo/template/tropica/work-details.html)
22:43:25	53317/53317	---M--	200	added ('OK')	image/jpeg	etag:%22659d3f3a-d045%22	https://new.axilthemes.com/demo/template/tropica/images/our-work/3.jpg	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/our-work/3.jpg	(from https://new.axilthemes.com/demo/template/tropica/work-details.html)
22:43:25	4240/4240	---M--	200	added ('OK')	image/png	etag:%22659d3f3a-1090%22	https://new.axilthemes.com/demo/template/tropica/images/our-work/content-box-1.png	D:/Software/Clone%20Website/new.axilthemes.com/demo/template/tropica/images/our-work/content-box-1.png	(from https://new.axilthemes.com/demo/template/tropica/work-details.html)
